"","OTU","phylum","family","genus","soil","Abundace_mean","%","Strain"
"1671","ASV5518","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.973614775725594,"LMI11"
"1672","ASV5518","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.973614775725594,"LMI13"
"1673","ASV5518","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.973614775725594,"LMI14"
"1674","ASV5518","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.973614775725594,"LMI15"
"1675","ASV5518","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.973614775725594,"LMI18"
"1676","ASV5518","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.973614775725594,"LMI51"
"1677","ASV5518","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.973614775725594,"LMB2"
"1678","ASV5518","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.973614775725594,"LMI1x"
"1679","ASV5518","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.973614775725594,"LMI2x"
"1680","ASV5518","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.973614775725594,"LMX2"
"1681","ASV5518","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.973614775725594,"LMX6"
"1682","ASV5518","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.973614775725594,"LMX7"
"1683","ASV5518","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.973614775725594,"LBO3"
"1684","ASV5518","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.973614775725594,"LWH10"
"1685","ASV5518","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.973614775725594,"LWO5"
"1686","ASV5518","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.973614775725594,"LBN1"
"1687","ASV5518","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.973614775725594,"LBN2"
"1688","ASV5518","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.973614775725594,"LBN3"
"1689","ASV5518","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.973614775725594,"LBN4"
"1690","ASV5518","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.973614775725594,"LBN7"
"1691","ASV5518","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.973614775725594,"LMS4"
"1692","ASV5518","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.973614775725594,"LMS5"
"1693","ASV5518","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.973614775725594,"LTA2"
"1694","ASV5518","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.973614775725594,"LTA4"
"1695","ASV5518","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.973614775725594,"LWH11"
"1696","ASV5518","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.973614775725594,"LWH12"
"1697","ASV5518","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.973614775725594,"LWH13"
"1698","ASV5518","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.973614775725594,"LWO12"
"1699","ASV5518","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.973614775725594,"LWO13"
"1700","ASV5518","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.973614775725594,"LWO14"
"1701","ASV5518","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.970976253298153,"LMI111"
"1702","ASV5518","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.970976253298153,"LMI112"
"1703","ASV5518","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.970976253298153,"LMI121"
"1704","ASV5518","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.970976253298153,"LMI17"
"1705","ASV5518","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.970976253298153,"LMI22"
"1706","ASV5518","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.970976253298153,"LMI32"
"1707","ASV5518","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.970976253298153,"LMI522"
"1708","ASV5518","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.970976253298153,"LMI81"
"1709","ASV5518","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.970976253298153,"LMI11"
"1710","ASV5518","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.970976253298153,"LMI13"
"1711","ASV5518","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.970976253298153,"LMI14"
"1712","ASV5518","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.970976253298153,"LMI15"
"1713","ASV5518","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.970976253298153,"LMI18"
"1714","ASV5518","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.970976253298153,"LMI51"
"1715","ASV5518","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0,0.970976253298153,"LTA6"
"1716","ASV5526","Proteobacteria","Rhodanobacteraceae","Tahibacter","BX+",0,0.970976253298153,"LST23"
"1717","ASV5526","Proteobacteria","Rhodanobacteraceae","Tahibacter","BX+",0,0.970976253298153,"LST12"
"1718","ASV5526","Proteobacteria","Rhodanobacteraceae","Tahibacter","BX+",0,0.970976253298153,"LST15"
"1719","ASV5526","Proteobacteria","Rhodanobacteraceae","Tahibacter","BX+",0,0.970976253298153,"LST11"
"1720","ASV5526","Proteobacteria","Rhodanobacteraceae","Tahibacter","BX+",0,0.970976253298153,"LST13"
"1721","ASV5526","Proteobacteria","Rhodanobacteraceae","Tahibacter","BX+",0,0.970976253298153,"LST14"
"1722","ASV5526","Proteobacteria","Rhodanobacteraceae","Tahibacter","BX+",0,0.970976253298153,"LST16"
"1723","ASV5526","Proteobacteria","Rhodanobacteraceae","Tahibacter","BX+",0,0.970976253298153,"LST17"
"1724","ASV5526","Proteobacteria","Rhodanobacteraceae","Tahibacter","BX+",0,0.970976253298153,"LST19"
"1725","ASV5526","Proteobacteria","Rhodanobacteraceae","Tahibacter","BX+",0,0.970976253298153,"LST20"
"1726","ASV5526","Proteobacteria","Rhodanobacteraceae","Tahibacter","BX+",0,0.970976253298153,"LST24"
"1727","ASV5526","Proteobacteria","Rhodanobacteraceae","Tahibacter","BX+",0,0.970976253298153,"LST25"
"1728","ASV5526","Proteobacteria","Rhodanobacteraceae","Tahibacter","BX+",0,0.970976253298153,"LST27"
"1729","ASV5526","Proteobacteria","Rhodanobacteraceae","Tahibacter","BX+",0,0.970976253298153,"LST60"
"1730","ASV5638","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.970976253298153,"LME1"
"1731","ASV5638","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.970976253298153,"LME2"
"1732","ASV5756","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.972027972027972,"LMX3"
"1733","ASV614","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.994722955145119,"LBA21"
"1734","ASV614","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.994722955145119,"LMM1"
"1735","ASV614","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.994722955145119,"LMP1"
"1736","ASV614","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.986807387862797,"LME1"
"1737","ASV614","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.986807387862797,"LME2"
"1738","ASV614","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.984168865435356,"LBA21"
"1739","ASV614","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.984168865435356,"LMX1"
"1740","ASV614","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.984168865435356,"LMX8"
"1741","ASV614","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.981530343007916,"LMJ1"
"1742","ASV614","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.978891820580475,"LMA2"
"1743","ASV614","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.973684210526316,"LBA20"
"1744","ASV614","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.973614775725594,"LBA1"
"1745","ASV614","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.973614775725594,"LBA112"
"1746","ASV614","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.973614775725594,"LBA3"
"1747","ASV614","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.973614775725594,"LBA71"
"1748","ASV614","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.973614775725594,"LMH1"
"1749","ASV614","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.973614775725594,"LMO1"
"1750","ASV614","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.973614775725594,"LMW1"
"1751","ASV614","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.970976253298153,"LWS11"
"1752","ASV6177","Deinococcus-Thermus","Deinococcaceae","Deinococcus","BX+",0,0.986631016042781,"LDE1"
"1753","ASV6476","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.970976253298153,"LMX8"
"1754","ASV6531","Actinobacteria","Streptomycetaceae","Streptomyces","BX+",0,0.984375,"LAT2"
"1755","ASV7046","Proteobacteria","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","BX+",0,1,"LRH12"
"1756","ASV7046","Proteobacteria","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","BX+",0,1,"LRH13"
"1757","ASV7046","Proteobacteria","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","BX+",0,1,"LRH11"
"1758","ASV7046","Proteobacteria","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","BX+",0,1,"LRC7.O"
"1759","ASV7046","Proteobacteria","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","BX+",0,1,"LRC7.S"
"1760","ASV7046","Proteobacteria","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","BX+",0,0.996978851963746,"LRH11"
"1761","ASV7076","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,1,"LSP13"
"1762","ASV7076","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,1,"LMA1"
"1763","ASV7076","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,1,"LMC3"
"1764","ASV7076","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,1,"LBH2"
"1765","ASV7076","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,1,"LBH3"
"1766","ASV7076","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,1,"LBH7"
"1767","ASV7076","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,1,"LBO4"
"1768","ASV7076","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,1,"LBO6"
"1769","ASV7076","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,1,"LWH4"
"1770","ASV7076","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,1,"LWH8"
"1771","ASV7076","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,1,"LWH9"
"1772","ASV7076","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,1,"LWS12"
"1773","ASV7076","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,0.996,"LWS2"
"1774","ASV7117","Deinococcus-Thermus","Deinococcaceae","Deinococcus","BX+",0,1,"LDE1"
"1775","ASV7163","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.976253298153034,"LME1"
"1776","ASV7163","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.976253298153034,"LME2"
"1777","ASV7163","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.973614775725594,"LBA21"
"1778","ASV7163","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.973614775725594,"LMM1"
"1779","ASV7163","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.973614775725594,"LMP1"
"1780","ASV7163","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.973614775725594,"LMX1"
"1781","ASV7163","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.973614775725594,"LMX8"
"1782","ASV7179","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,1,"LSP13"
"1783","ASV7179","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,1,"LMA1"
"1784","ASV7179","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,1,"LMC3"
"1785","ASV7179","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,1,"LBH2"
"1786","ASV7179","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,1,"LBH3"
"1787","ASV7179","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,1,"LBH7"
"1788","ASV7179","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,1,"LBO4"
"1789","ASV7179","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,1,"LBO6"
"1790","ASV7179","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,1,"LWH4"
"1791","ASV7179","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,1,"LWH8"
"1792","ASV7179","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,1,"LWH9"
"1793","ASV7179","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,1,"LWS12"
"1794","ASV7179","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,0.996,"LWS2"
"1795","ASV7202","Deinococcus-Thermus","Deinococcaceae","Deinococcus","BX+",0,1,"LDE1"
"1796","ASV7324","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,1,"LPD11"
"1797","ASV7324","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,1,"LPD12"
"1798","ASV7324","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,1,"LMX11"
"1799","ASV7324","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,1,"LMX4"
"1800","ASV7324","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,1,"LMX9"
"1801","ASV7324","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,1,"LWO6"
"1802","ASV7324","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,1,"LBN5"
"1803","ASV7324","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,1,"LMS3"
"1804","ASV7324","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,1,"LTA3"
"1805","ASV7324","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,1,"LWO15"
"1806","ASV7324","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,1,"LWS2.2"
"1807","ASV7324","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,0.992,"LMY1"
"1808","ASV7324","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,0.992,"LTA1"
"1809","ASV7324","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,0.984,"LTA7"
"1810","ASV7368","Deinococcus-Thermus","Deinococcaceae","Deinococcus","BX+",0,1,"LDE1"
"1811","ASV7484","Proteobacteria","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","BX+",0,1,"LRH11"
"1812","ASV7484","Proteobacteria","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","BX+",0,1,"LRH12"
"1813","ASV7484","Proteobacteria","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","BX+",0,1,"LRH13"
"1814","ASV7484","Proteobacteria","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","BX+",0,1,"LRC7.O"
"1815","ASV7484","Proteobacteria","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","BX+",0,1,"LRC7.S"
"1816","ASV7572","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,1,"LSP13"
"1817","ASV7572","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,1,"LMA1"
"1818","ASV7572","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,1,"LMC3"
"1819","ASV7572","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,1,"LBH2"
"1820","ASV7572","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,1,"LBH3"
"1821","ASV7572","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,1,"LBH7"
"1822","ASV7572","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,1,"LBO4"
"1823","ASV7572","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,1,"LBO6"
"1824","ASV7572","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,1,"LWH4"
"1825","ASV7572","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,1,"LWH8"
"1826","ASV7572","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,1,"LWH9"
"1827","ASV7572","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,1,"LWS12"
"1828","ASV7572","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,0.996428571428571,"LWS2"
"1829","ASV7575","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,1,"LPD11"
"1830","ASV7575","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,1,"LPD12"
"1831","ASV7575","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,1,"LMX11"
"1832","ASV7575","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,1,"LMX4"
"1833","ASV7575","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,1,"LMX9"
"1834","ASV7575","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,1,"LWO6"
"1835","ASV7575","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,1,"LBN5"
"1836","ASV7575","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,1,"LMS3"
"1837","ASV7575","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,1,"LTA3"
"1838","ASV7575","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,1,"LWO15"
"1839","ASV7575","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,1,"LWS2.2"
"1840","ASV7575","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,0.994011976047904,"LMY1"
"1841","ASV7575","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,0.994011976047904,"LTA1"
"1842","ASV7575","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,0.988023952095808,"LTA7"
"1843","ASV7575","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,0.970059880239521,"LPD121"
"1844","ASV7575","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,0.970059880239521,"LPD22"
"1845","ASV7575","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,0.970059880239521,"LPD32"
"1846","ASV7575","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,0.970059880239521,"LPD33"
"1847","ASV7575","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,0.970059880239521,"LPD34"
"1848","ASV7575","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,0.970059880239521,"LST26"
"1849","ASV7575","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,0.970059880239521,"LPD2"
"1850","ASV7575","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,0.970059880239521,"LPD21"
"1851","ASV7575","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,0.970059880239521,"LPB4.O"
"1852","ASV7581","Proteobacteria","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","BX+",0,1,"LRH12"
"1853","ASV7581","Proteobacteria","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","BX+",0,1,"LRH13"
"1854","ASV7581","Proteobacteria","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","BX+",0,1,"LRH11"
"1855","ASV7581","Proteobacteria","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","BX+",0,1,"LRC7.S"
"1856","ASV7581","Proteobacteria","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","BX+",0,0.996,"LRH11"
"1857","ASV7581","Proteobacteria","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","BX+",0,0.996,"LRC7.O"
"1858","ASV7617","Firmicutes","Bacillaceae","Bacillus","BX+",0,1,"LBA21"
"1859","ASV7617","Firmicutes","Bacillaceae","Bacillus","BX+",0,1,"LMM1"
"1860","ASV7617","Firmicutes","Bacillaceae","Bacillus","BX+",0,1,"LMP1"
"1861","ASV7617","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.98780487804878,"LBA21"
"1862","ASV7617","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.98780487804878,"LMX1"
"1863","ASV7617","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.984756097560976,"LME1"
"1864","ASV7617","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.984756097560976,"LME2"
"1865","ASV7617","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.981707317073171,"LMA2"
"1866","ASV7617","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.981707317073171,"LMJ1"
"1867","ASV7617","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.981707317073171,"LMO1"
"1868","ASV7617","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.981707317073171,"LMX8"
"1869","ASV7617","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.981707317073171,"LWS11"
"1870","ASV7617","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.975683890577508,"LBA20"
"1871","ASV7617","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.972560975609756,"LBA1"
"1872","ASV7617","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.972560975609756,"LBA112"
"1873","ASV7617","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.972560975609756,"LBA3"
"1874","ASV7617","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.972560975609756,"LBA71"
"1875","ASV7617","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.972560975609756,"LMH1"
"1876","ASV7617","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.972560975609756,"LMW1"
"1877","ASV7650","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,0.98,"LSP13"
"1878","ASV7650","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,0.98,"LMA1"
"1879","ASV7650","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,0.98,"LMC3"
"1880","ASV7650","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,0.98,"LBH2"
