"","X","X.","Name","Type","Std..Conc","RT","Area","IS.Area","Response","Detection.Flags","ng.mL","X.Dev","Compound","X0","Treat"
"188",188,62,"20220203_MH_LT_Microbact_metabolites_Leaf151_G","Analyte",0,0,0,0,0,"0",0,0,"HDM2BOA-Glc",0,"DMG"
"189",189,62,"20220203_MH_LT_Microbact_metabolites_Leaf151_G","Analyte",0,2.87,6.636,0,6.636,"bbI",0,0,"MHPA",0,"DMG"
"190",190,62,"20220203_MH_LT_Microbact_metabolites_Leaf151_G","Analyte",0,1.26,15.85,0,15.85,"db",3503.5,0,"MAPH",0,"DMG"
"191",191,83,"20220203_MH_LT_Microbact_metabolites_Leaf159_D","Analyte",0,2.68,2.103,0,2.103,"bb",6.9,0,"MBOA-Glc",0,"DMSO"
"192",192,83,"20220203_MH_LT_Microbact_metabolites_Leaf159_D","Analyte",0,0,0,0,0,"0",0,0,"HMPMA",0,"DMSO"
"193",193,83,"20220203_MH_LT_Microbact_metabolites_Leaf159_D","Analyte",0,0,0,0,0,"0",0,0,"DIMBOA-Glc",0,"DMSO"
"194",194,83,"20220203_MH_LT_Microbact_metabolites_Leaf159_D","Analyte",0,0,0,0,0,"0",0,0,"HMBOA",0,"DMSO"
"195",195,83,"20220203_MH_LT_Microbact_metabolites_Leaf159_D","Analyte",0,0,0,0,0,"0",0,0,"DIMBOA",0,"DMSO"
"196",196,83,"20220203_MH_LT_Microbact_metabolites_Leaf159_D","Analyte",0,3.4,3.186,0,3.186,"db",3.4,0,"BOA",0,"DMSO"
"197",197,83,"20220203_MH_LT_Microbact_metabolites_Leaf159_D","Analyte",0,0,0,0,0,"0",0,0,"HDMBOA-Glc",0,"DMSO"
"198",198,83,"20220203_MH_LT_Microbact_metabolites_Leaf159_D","Analyte",0,0,0,0,0,"0",0,0,"MBOA",0,"DMSO"
"199",199,83,"20220203_MH_LT_Microbact_metabolites_Leaf159_D","Analyte",0,0,0,0,0,"0",0,0,"APO",0,"DMSO"
"200",200,83,"20220203_MH_LT_Microbact_metabolites_Leaf159_D","Analyte",0,0,0,0,0,"0",0,0,"AMPO",0,"DMSO"
"201",201,83,"20220203_MH_LT_Microbact_metabolites_Leaf159_D","Analyte",0,0,0,0,0,"0",0,0,"AAMPO",0,"DMSO"
"202",202,83,"20220203_MH_LT_Microbact_metabolites_Leaf159_D","Analyte",0,0,0,0,0,"0",0,0,"HBOA-Glc",0,"DMSO"
"203",203,83,"20220203_MH_LT_Microbact_metabolites_Leaf159_D","Analyte",0,0,0,0,0,"0",0,0,"DIBOA-Glc",0,"DMSO"
"204",204,83,"20220203_MH_LT_Microbact_metabolites_Leaf159_D","Analyte",0,0,0,0,0,"0",0,0,"HMBOA-Glc",0,"DMSO"
"205",205,83,"20220203_MH_LT_Microbact_metabolites_Leaf159_D","Analyte",0,0,0,0,0,"0",0,0,"HM2BOA-Glc",0,"DMSO"
"206",206,83,"20220203_MH_LT_Microbact_metabolites_Leaf159_D","Analyte",0,0,0,0,0,"0",0,0,"DIM2BOA-Glc",0,"DMSO"
"207",207,83,"20220203_MH_LT_Microbact_metabolites_Leaf159_D","Analyte",0,0,0,0,0,"0",0,0,"HDM2BOA-Glc",0,"DMSO"
"208",208,83,"20220203_MH_LT_Microbact_metabolites_Leaf159_D","Analyte",0,2.87,5.712,0,5.712,"bbI",0,0,"MHPA",0,"DMSO"
"209",209,83,"20220203_MH_LT_Microbact_metabolites_Leaf159_D","Analyte",0,1.19,2.356,0,2.356,"dbI",0,0,"MAPH",0,"DMSO"
"210",210,112,"20220203_MH_LT_Microbact_metabolites_Leaf159_G","Analyte",0,0,0,0,0,"0",0,0,"MBOA-Glc",0,"DMG"
"211",211,112,"20220203_MH_LT_Microbact_metabolites_Leaf159_G","Analyte",0,0,0,0,0,"0",0,0,"HMPMA",0,"DMG"
"212",212,112,"20220203_MH_LT_Microbact_metabolites_Leaf159_G","Analyte",0,0,0,0,0,"0",0,0,"DIMBOA-Glc",0,"DMG"
"213",213,112,"20220203_MH_LT_Microbact_metabolites_Leaf159_G","Analyte",0,3.02,121.301,0,121.301,"bb",33.7,0,"HMBOA",0,"DMG"
"214",214,112,"20220203_MH_LT_Microbact_metabolites_Leaf159_G","Analyte",0,3.1,13.59,0,13.59,"bb",14.5,0,"DIMBOA",0,"DMG"
"215",215,112,"20220203_MH_LT_Microbact_metabolites_Leaf159_G","Analyte",0,3.47,23.474,0,23.474,"bd",6.4,0,"BOA",0,"DMG"
"216",216,112,"20220203_MH_LT_Microbact_metabolites_Leaf159_G","Analyte",0,0,0,0,0,"0",0,0,"HDMBOA-Glc",0,"DMG"
"217",217,112,"20220203_MH_LT_Microbact_metabolites_Leaf159_G","Analyte",0,3.74,4567.443,0,4567.443,"bb",432.8,0,"MBOA",0,"DMG"
"218",218,112,"20220203_MH_LT_Microbact_metabolites_Leaf159_G","Analyte",0,0,0,0,0,"0",0,0,"APO",0,"DMG"
"219",219,112,"20220203_MH_LT_Microbact_metabolites_Leaf159_G","Analyte",0,5.03,6.815,0,6.815,"MMI",0,0,"AMPO",0,"DMG"
"220",220,112,"20220203_MH_LT_Microbact_metabolites_Leaf159_G","Analyte",0,0,0,0,0,"0",0,0,"AAMPO",0,"DMG"
"221",221,112,"20220203_MH_LT_Microbact_metabolites_Leaf159_G","Analyte",0,0,0,0,0,"0",0,0,"HBOA-Glc",0,"DMG"
"222",222,112,"20220203_MH_LT_Microbact_metabolites_Leaf159_G","Analyte",0,0,0,0,0,"0",0,0,"DIBOA-Glc",0,"DMG"
"223",223,112,"20220203_MH_LT_Microbact_metabolites_Leaf159_G","Analyte",0,0,0,0,0,"0",0,0,"HMBOA-Glc",0,"DMG"
"224",224,112,"20220203_MH_LT_Microbact_metabolites_Leaf159_G","Analyte",0,0,0,0,0,"0",0,0,"HM2BOA-Glc",0,"DMG"
"225",225,112,"20220203_MH_LT_Microbact_metabolites_Leaf159_G","Analyte",0,2.73,3.67,0,3.67,"bdI",0,0,"DIM2BOA-Glc",0,"DMG"
"226",226,112,"20220203_MH_LT_Microbact_metabolites_Leaf159_G","Analyte",0,0,0,0,0,"0",0,0,"HDM2BOA-Glc",0,"DMG"
"227",227,112,"20220203_MH_LT_Microbact_metabolites_Leaf159_G","Analyte",0,2.87,5.197,0,5.197,"bbI",0,0,"MHPA",0,"DMG"
"228",228,112,"20220203_MH_LT_Microbact_metabolites_Leaf159_G","Analyte",0,0,0,0,0,"0",0,0,"MAPH",0,"DMG"
"229",229,40,"20220203_MH_LT_Microbact_metabolites_Leaf161_D","Analyte",0,0,0,0,0,"0",0,0,"MBOA-Glc",0,"DMSO"
"230",230,40,"20220203_MH_LT_Microbact_metabolites_Leaf161_D","Analyte",0,0,0,0,0,"0",0,0,"HMPMA",0,"DMSO"
"231",231,40,"20220203_MH_LT_Microbact_metabolites_Leaf161_D","Analyte",0,2.68,3.873,0,3.873,"bb",7.4,0,"DIMBOA-Glc",0,"DMSO"
"232",232,40,"20220203_MH_LT_Microbact_metabolites_Leaf161_D","Analyte",0,0,0,0,0,"0",0,0,"HMBOA",0,"DMSO"
"233",233,40,"20220203_MH_LT_Microbact_metabolites_Leaf161_D","Analyte",0,0,0,0,0,"0",0,0,"DIMBOA",0,"DMSO"
"234",234,40,"20220203_MH_LT_Microbact_metabolites_Leaf161_D","Analyte",0,3.39,3.08,0,3.08,"bb",3.4,0,"BOA",0,"DMSO"
"235",235,40,"20220203_MH_LT_Microbact_metabolites_Leaf161_D","Analyte",0,0,0,0,0,"0",0,0,"HDMBOA-Glc",0,"DMSO"
"236",236,40,"20220203_MH_LT_Microbact_metabolites_Leaf161_D","Analyte",0,0,0,0,0,"0",0,0,"MBOA",0,"DMSO"
"237",237,40,"20220203_MH_LT_Microbact_metabolites_Leaf161_D","Analyte",0,0,0,0,0,"0",0,0,"APO",0,"DMSO"
"238",238,40,"20220203_MH_LT_Microbact_metabolites_Leaf161_D","Analyte",0,0,0,0,0,"0",0,0,"AMPO",0,"DMSO"
"239",239,40,"20220203_MH_LT_Microbact_metabolites_Leaf161_D","Analyte",0,0,0,0,0,"0",0,0,"AAMPO",0,"DMSO"
"240",240,40,"20220203_MH_LT_Microbact_metabolites_Leaf161_D","Analyte",0,0,0,0,0,"0",0,0,"HBOA-Glc",0,"DMSO"
"241",241,40,"20220203_MH_LT_Microbact_metabolites_Leaf161_D","Analyte",0,0,0,0,0,"0",0,0,"DIBOA-Glc",0,"DMSO"
"242",242,40,"20220203_MH_LT_Microbact_metabolites_Leaf161_D","Analyte",0,0,0,0,0,"0",0,0,"HMBOA-Glc",0,"DMSO"
"243",243,40,"20220203_MH_LT_Microbact_metabolites_Leaf161_D","Analyte",0,0,0,0,0,"0",0,0,"HM2BOA-Glc",0,"DMSO"
"244",244,40,"20220203_MH_LT_Microbact_metabolites_Leaf161_D","Analyte",0,2.78,5.802,0,5.802,"bb",28,0,"DIM2BOA-Glc",0,"DMSO"
"245",245,40,"20220203_MH_LT_Microbact_metabolites_Leaf161_D","Analyte",0,3.19,3.028,0,3.028,"ddI",0,0,"HDM2BOA-Glc",0,"DMSO"
"246",246,40,"20220203_MH_LT_Microbact_metabolites_Leaf161_D","Analyte",0,2.87,5.407,0,5.407,"bbI",0,0,"MHPA",0,"DMSO"
"247",247,40,"20220203_MH_LT_Microbact_metabolites_Leaf161_D","Analyte",0,0,0,0,0,"0",0,0,"MAPH",0,"DMSO"
"248",248,88,"20220203_MH_LT_Microbact_metabolites_Leaf161_G","Analyte",0,0,0,0,0,"0",0,0,"MBOA-Glc",0,"DMG"
"249",249,88,"20220203_MH_LT_Microbact_metabolites_Leaf161_G","Analyte",0,2.73,2.908,0,2.908,"bd",5.5,0,"HMPMA",0,"DMG"
"250",250,88,"20220203_MH_LT_Microbact_metabolites_Leaf161_G","Analyte",0,2.71,205.67,0,205.67,"db",384.1,0,"DIMBOA-Glc",0,"DMG"
"251",251,88,"20220203_MH_LT_Microbact_metabolites_Leaf161_G","Analyte",0,3.02,46.508,0,46.508,"bb",15.2,0,"HMBOA",0,"DMG"
"252",252,88,"20220203_MH_LT_Microbact_metabolites_Leaf161_G","Analyte",0,3.09,42.916,0,42.916,"bb",37.9,0,"DIMBOA",0,"DMG"
"253",253,88,"20220203_MH_LT_Microbact_metabolites_Leaf161_G","Analyte",0,3.47,27.726,0,27.726,"bb",7,0,"BOA",0,"DMG"
"254",254,88,"20220203_MH_LT_Microbact_metabolites_Leaf161_G","Analyte",0,0,0,0,0,"0",0,0,"HDMBOA-Glc",0,"DMG"
"255",255,88,"20220203_MH_LT_Microbact_metabolites_Leaf161_G","Analyte",0,3.74,4392.226,0,4392.226,"bb",416.4,0,"MBOA",0,"DMG"
"256",256,88,"20220203_MH_LT_Microbact_metabolites_Leaf161_G","Analyte",0,0,0,0,0,"0",0,0,"APO",0,"DMG"
"257",257,88,"20220203_MH_LT_Microbact_metabolites_Leaf161_G","Analyte",0,5.04,7.492,0,7.492,"MMI",0,0,"AMPO",0,"DMG"
"258",258,88,"20220203_MH_LT_Microbact_metabolites_Leaf161_G","Analyte",0,0,0,0,0,"0",0,0,"AAMPO",0,"DMG"
"259",259,88,"20220203_MH_LT_Microbact_metabolites_Leaf161_G","Analyte",0,0,0,0,0,"0",0,0,"HBOA-Glc",0,"DMG"
"260",260,88,"20220203_MH_LT_Microbact_metabolites_Leaf161_G","Analyte",0,0,0,0,0,"0",0,0,"DIBOA-Glc",0,"DMG"
"261",261,88,"20220203_MH_LT_Microbact_metabolites_Leaf161_G","Analyte",0,0,0,0,0,"0",0,0,"HMBOA-Glc",0,"DMG"
"262",262,88,"20220203_MH_LT_Microbact_metabolites_Leaf161_G","Analyte",0,0,0,0,0,"0",0,0,"HM2BOA-Glc",0,"DMG"
"263",263,88,"20220203_MH_LT_Microbact_metabolites_Leaf161_G","Analyte",0,2.73,184.95,0,184.95,"bb",2739.7,0,"DIM2BOA-Glc",0,"DMG"
"264",264,88,"20220203_MH_LT_Microbact_metabolites_Leaf161_G","Analyte",0,0,0,0,0,"0",0,0,"HDM2BOA-Glc",0,"DMG"
"265",265,88,"20220203_MH_LT_Microbact_metabolites_Leaf161_G","Analyte",0,2.88,6.999,0,6.999,"bbI",0,0,"MHPA",0,"DMG"
"266",266,88,"20220203_MH_LT_Microbact_metabolites_Leaf161_G","Analyte",0,1.23,9.933,0,9.933,"dd",1493.3,0,"MAPH",0,"DMG"
"267",267,107,"20220203_MH_LT_Microbact_metabolites_Leaf171_D","Analyte",0,0,0,0,0,"0",0,0,"MBOA-Glc",0,"DMSO"
"268",268,107,"20220203_MH_LT_Microbact_metabolites_Leaf171_D","Analyte",0,0,0,0,0,"0",0,0,"HMPMA",0,"DMSO"
"269",269,107,"20220203_MH_LT_Microbact_metabolites_Leaf171_D","Analyte",0,0,0,0,0,"0",0,0,"DIMBOA-Glc",0,"DMSO"
"270",270,107,"20220203_MH_LT_Microbact_metabolites_Leaf171_D","Analyte",0,0,0,0,0,"0",0,0,"HMBOA",0,"DMSO"
"271",271,107,"20220203_MH_LT_Microbact_metabolites_Leaf171_D","Analyte",0,0,0,0,0,"0",0,0,"DIMBOA",0,"DMSO"
"272",272,107,"20220203_MH_LT_Microbact_metabolites_Leaf171_D","Analyte",0,0,0,0,0,"0",0,0,"BOA",0,"DMSO"
"273",273,107,"20220203_MH_LT_Microbact_metabolites_Leaf171_D","Analyte",0,0,0,0,0,"0",0,0,"HDMBOA-Glc",0,"DMSO"
"274",274,107,"20220203_MH_LT_Microbact_metabolites_Leaf171_D","Analyte",0,0,0,0,0,"0",0,0,"MBOA",0,"DMSO"
"275",275,107,"20220203_MH_LT_Microbact_metabolites_Leaf171_D","Analyte",0,0,0,0,0,"0",0,0,"APO",0,"DMSO"
"276",276,107,"20220203_MH_LT_Microbact_metabolites_Leaf171_D","Analyte",0,0,0,0,0,"0",0,0,"AMPO",0,"DMSO"
"277",277,107,"20220203_MH_LT_Microbact_metabolites_Leaf171_D","Analyte",0,0,0,0,0,"0",0,0,"AAMPO",0,"DMSO"
"278",278,107,"20220203_MH_LT_Microbact_metabolites_Leaf171_D","Analyte",0,0,0,0,0,"0",0,0,"HBOA-Glc",0,"DMSO"
"279",279,107,"20220203_MH_LT_Microbact_metabolites_Leaf171_D","Analyte",0,0,0,0,0,"0",0,0,"DIBOA-Glc",0,"DMSO"
"280",280,107,"20220203_MH_LT_Microbact_metabolites_Leaf171_D","Analyte",0,0,0,0,0,"0",0,0,"HMBOA-Glc",0,"DMSO"
"281",281,107,"20220203_MH_LT_Microbact_metabolites_Leaf171_D","Analyte",0,0,0,0,0,"0",0,0,"HM2BOA-Glc",0,"DMSO"
"282",282,107,"20220203_MH_LT_Microbact_metabolites_Leaf171_D","Analyte",0,0,0,0,0,"0",0,0,"DIM2BOA-Glc",0,"DMSO"
"283",283,107,"20220203_MH_LT_Microbact_metabolites_Leaf171_D","Analyte",0,0,0,0,0,"0",0,0,"HDM2BOA-Glc",0,"DMSO"
"284",284,107,"20220203_MH_LT_Microbact_metabolites_Leaf171_D","Analyte",0,2.88,5.27,0,5.27,"bbI",0,0,"MHPA",0,"DMSO"
"285",285,107,"20220203_MH_LT_Microbact_metabolites_Leaf171_D","Analyte",0,0,0,0,0,"0",0,0,"MAPH",0,"DMSO"
"286",286,15,"20220203_MH_LT_Microbact_metabolites_Leaf171_G","Analyte",0,0,0,0,0,"0",0,0,"MBOA-Glc",0,"DMG"
"287",287,15,"20220203_MH_LT_Microbact_metabolites_Leaf171_G","Analyte",0,2.83,10.596,0,10.596,"bb",11.3,0,"HMPMA",0,"DMG"
"288",288,15,"20220203_MH_LT_Microbact_metabolites_Leaf171_G","Analyte",0,2.71,3.112,0,3.112,"db",6,0,"DIMBOA-Glc",0,"DMG"
"289",289,15,"20220203_MH_LT_Microbact_metabolites_Leaf171_G","Analyte",0,3.02,361.75,0,361.75,"bb",93.1,0,"HMBOA",0,"DMG"
"290",290,15,"20220203_MH_LT_Microbact_metabolites_Leaf171_G","Analyte",0,3.09,51.022,0,51.022,"bb",44.4,0,"DIMBOA",0,"DMG"
"291",291,15,"20220203_MH_LT_Microbact_metabolites_Leaf171_G","Analyte",0,3.47,19.054,0,19.054,"bb",5.8,0,"BOA",0,"DMG"
"292",292,15,"20220203_MH_LT_Microbact_metabolites_Leaf171_G","Analyte",0,3.34,2.909,0,2.909,"bb",12.9,0,"HDMBOA-Glc",0,"DMG"
"293",293,15,"20220203_MH_LT_Microbact_metabolites_Leaf171_G","Analyte",0,3.74,3935.527,0,3935.527,"bb",373.6,0,"MBOA",0,"DMG"
"294",294,15,"20220203_MH_LT_Microbact_metabolites_Leaf171_G","Analyte",0,0,0,0,0,"0",0,0,"APO",0,"DMG"
"295",295,15,"20220203_MH_LT_Microbact_metabolites_Leaf171_G","Analyte",0,0,0,0,0,"0",0,0,"AMPO",0,"DMG"
"296",296,15,"20220203_MH_LT_Microbact_metabolites_Leaf171_G","Analyte",0,0,0,0,0,"0",0,0,"AAMPO",0,"DMG"
"297",297,15,"20220203_MH_LT_Microbact_metabolites_Leaf171_G","Analyte",0,0,0,0,0,"0",0,0,"HBOA-Glc",0,"DMG"
"298",298,15,"20220203_MH_LT_Microbact_metabolites_Leaf171_G","Analyte",0,0,0,0,0,"0",0,0,"DIBOA-Glc",0,"DMG"
"299",299,15,"20220203_MH_LT_Microbact_metabolites_Leaf171_G","Analyte",0,0,0,0,0,"0",0,0,"HMBOA-Glc",0,"DMG"
"300",300,15,"20220203_MH_LT_Microbact_metabolites_Leaf171_G","Analyte",0,0,0,0,0,"0",0,0,"HM2BOA-Glc",0,"DMG"
"301",301,15,"20220203_MH_LT_Microbact_metabolites_Leaf171_G","Analyte",0,2.71,6.449,0,6.449,"dd",37.8,0,"DIM2BOA-Glc",0,"DMG"
"302",302,15,"20220203_MH_LT_Microbact_metabolites_Leaf171_G","Analyte",0,3.2,2.96,0,2.96,"dbI",0,0,"HDM2BOA-Glc",0,"DMG"
"303",303,15,"20220203_MH_LT_Microbact_metabolites_Leaf171_G","Analyte",0,2.88,34.827,0,34.827,"bb",0.6,0,"MHPA",0,"DMG"
"304",304,15,"20220203_MH_LT_Microbact_metabolites_Leaf171_G","Analyte",0,1.28,12.259,0,12.259,"db",2283.5,0,"MAPH",0,"DMG"
"305",305,33,"20220203_MH_LT_Microbact_metabolites_Leaf179_D","Analyte",0,0,0,0,0,"MM-",0,0,"MBOA-Glc",0,"DMSO"
"306",306,33,"20220203_MH_LT_Microbact_metabolites_Leaf179_D","Analyte",0,0,0,0,0,"0",0,0,"HMPMA",0,"DMSO"
"307",307,33,"20220203_MH_LT_Microbact_metabolites_Leaf179_D","Analyte",0,0,0,0,0,"0",0,0,"DIMBOA-Glc",0,"DMSO"
"308",308,33,"20220203_MH_LT_Microbact_metabolites_Leaf179_D","Analyte",0,0,0,0,0,"0",0,0,"HMBOA",0,"DMSO"
"309",309,33,"20220203_MH_LT_Microbact_metabolites_Leaf179_D","Analyte",0,0,0,0,0,"0",0,0,"DIMBOA",0,"DMSO"
"310",310,33,"20220203_MH_LT_Microbact_metabolites_Leaf179_D","Analyte",0,3.37,3.266,0,3.266,"bb",3.5,0,"BOA",0,"DMSO"
"311",311,33,"20220203_MH_LT_Microbact_metabolites_Leaf179_D","Analyte",0,0,0,0,0,"0",0,0,"HDMBOA-Glc",0,"DMSO"
"312",312,33,"20220203_MH_LT_Microbact_metabolites_Leaf179_D","Analyte",0,0,0,0,0,"0",0,0,"MBOA",0,"DMSO"
"313",313,33,"20220203_MH_LT_Microbact_metabolites_Leaf179_D","Analyte",0,0,0,0,0,"0",0,0,"APO",0,"DMSO"
"314",314,33,"20220203_MH_LT_Microbact_metabolites_Leaf179_D","Analyte",0,0,0,0,0,"0",0,0,"AMPO",0,"DMSO"
"315",315,33,"20220203_MH_LT_Microbact_metabolites_Leaf179_D","Analyte",0,0,0,0,0,"0",0,0,"AAMPO",0,"DMSO"
"316",316,33,"20220203_MH_LT_Microbact_metabolites_Leaf179_D","Analyte",0,0,0,0,0,"0",0,0,"HBOA-Glc",0,"DMSO"
"317",317,33,"20220203_MH_LT_Microbact_metabolites_Leaf179_D","Analyte",0,0,0,0,0,"0",0,0,"DIBOA-Glc",0,"DMSO"
"318",318,33,"20220203_MH_LT_Microbact_metabolites_Leaf179_D","Analyte",0,0,0,0,0,"0",0,0,"HMBOA-Glc",0,"DMSO"
"319",319,33,"20220203_MH_LT_Microbact_metabolites_Leaf179_D","Analyte",0,0,0,0,0,"0",0,0,"HM2BOA-Glc",0,"DMSO"
"320",320,33,"20220203_MH_LT_Microbact_metabolites_Leaf179_D","Analyte",0,0,0,0,0,"0",0,0,"DIM2BOA-Glc",0,"DMSO"
"321",321,33,"20220203_MH_LT_Microbact_metabolites_Leaf179_D","Analyte",0,3.21,4.215,0,4.215,"bb",109.6,0,"HDM2BOA-Glc",0,"DMSO"
"322",322,33,"20220203_MH_LT_Microbact_metabolites_Leaf179_D","Analyte",0,2.86,3.52,0,3.52,"bbI",0,0,"MHPA",0,"DMSO"
"323",323,33,"20220203_MH_LT_Microbact_metabolites_Leaf179_D","Analyte",0,1.2,2.046,0,2.046,"bdI",0,0,"MAPH",0,"DMSO"
"324",324,90,"20220203_MH_LT_Microbact_metabolites_Leaf179_G","Analyte",0,0,0,0,0,"0",0,0,"MBOA-Glc",0,"DMG"
"325",325,90,"20220203_MH_LT_Microbact_metabolites_Leaf179_G","Analyte",0,0,0,0,0,"0",0,0,"HMPMA",0,"DMG"
"326",326,90,"20220203_MH_LT_Microbact_metabolites_Leaf179_G","Analyte",0,2.71,23.364,0,23.364,"bb",43.8,0,"DIMBOA-Glc",0,"DMG"
"327",327,90,"20220203_MH_LT_Microbact_metabolites_Leaf179_G","Analyte",0,3.02,120.532,0,120.532,"db",33.5,0,"HMBOA",0,"DMG"
"328",328,90,"20220203_MH_LT_Microbact_metabolites_Leaf179_G","Analyte",0,3.1,19.983,0,19.983,"bb",19.6,0,"DIMBOA",0,"DMG"
"329",329,90,"20220203_MH_LT_Microbact_metabolites_Leaf179_G","Analyte",0,3.48,21.834,0,21.834,"bb",6.2,0,"BOA",0,"DMG"
"330",330,90,"20220203_MH_LT_Microbact_metabolites_Leaf179_G","Analyte",0,0,0,0,0,"0",0,0,"HDMBOA-Glc",0,"DMG"
"331",331,90,"20220203_MH_LT_Microbact_metabolites_Leaf179_G","Analyte",0,3.74,3882.729,0,3882.729,"bb",368.7,0,"MBOA",0,"DMG"
"332",332,90,"20220203_MH_LT_Microbact_metabolites_Leaf179_G","Analyte",0,0,0,0,0,"0",0,0,"APO",0,"DMG"
"333",333,90,"20220203_MH_LT_Microbact_metabolites_Leaf179_G","Analyte",0,5.03,8.111,0,8.111,"MMI",0,0,"AMPO",0,"DMG"
"334",334,90,"20220203_MH_LT_Microbact_metabolites_Leaf179_G","Analyte",0,0,0,0,0,"0",0,0,"AAMPO",0,"DMG"
"335",335,90,"20220203_MH_LT_Microbact_metabolites_Leaf179_G","Analyte",0,0,0,0,0,"0",0,0,"HBOA-Glc",0,"DMG"
"336",336,90,"20220203_MH_LT_Microbact_metabolites_Leaf179_G","Analyte",0,0,0,0,0,"0",0,0,"DIBOA-Glc",0,"DMG"
"337",337,90,"20220203_MH_LT_Microbact_metabolites_Leaf179_G","Analyte",0,0,0,0,0,"0",0,0,"HMBOA-Glc",0,"DMG"
"338",338,90,"20220203_MH_LT_Microbact_metabolites_Leaf179_G","Analyte",0,0,0,0,0,"0",0,0,"HM2BOA-Glc",0,"DMG"
"339",339,90,"20220203_MH_LT_Microbact_metabolites_Leaf179_G","Analyte",0,2.73,324.043,0,324.043,"bb",4845.1,0,"DIM2BOA-Glc",0,"DMG"
"340",340,90,"20220203_MH_LT_Microbact_metabolites_Leaf179_G","Analyte",0,0,0,0,0,"0",0,0,"HDM2BOA-Glc",0,"DMG"
"341",341,90,"20220203_MH_LT_Microbact_metabolites_Leaf179_G","Analyte",0,2.88,7.825,0,7.825,"bbI",0,0,"MHPA",0,"DMG"
"342",342,90,"20220203_MH_LT_Microbact_metabolites_Leaf179_G","Analyte",0,1.23,7.999,0,7.999,"bb",836.3,0,"MAPH",0,"DMG"
"343",343,42,"20220203_MH_LT_Microbact_metabolites_Leaf203_D","Analyte",0,2.65,2.697,0,2.697,"bb",7.5,0,"MBOA-Glc",0,"DMSO"
"344",344,42,"20220203_MH_LT_Microbact_metabolites_Leaf203_D","Analyte",0,0,0,0,0,"0",0,0,"HMPMA",0,"DMSO"
"345",345,42,"20220203_MH_LT_Microbact_metabolites_Leaf203_D","Analyte",0,0,0,0,0,"0",0,0,"DIMBOA-Glc",0,"DMSO"
"346",346,42,"20220203_MH_LT_Microbact_metabolites_Leaf203_D","Analyte",0,0,0,0,0,"0",0,0,"HMBOA",0,"DMSO"
"347",347,42,"20220203_MH_LT_Microbact_metabolites_Leaf203_D","Analyte",0,0,0,0,0,"0",0,0,"DIMBOA",0,"DMSO"
"348",348,42,"20220203_MH_LT_Microbact_metabolites_Leaf203_D","Analyte",0,3.39,3.111,0,3.111,"bb",3.4,0,"BOA",0,"DMSO"
"349",349,42,"20220203_MH_LT_Microbact_metabolites_Leaf203_D","Analyte",0,0,0,0,0,"0",0,0,"HDMBOA-Glc",0,"DMSO"
"350",350,42,"20220203_MH_LT_Microbact_metabolites_Leaf203_D","Analyte",0,0,0,0,0,"0",0,0,"MBOA",0,"DMSO"
"351",351,42,"20220203_MH_LT_Microbact_metabolites_Leaf203_D","Analyte",0,0,0,0,0,"0",0,0,"APO",0,"DMSO"
"352",352,42,"20220203_MH_LT_Microbact_metabolites_Leaf203_D","Analyte",0,0,0,0,0,"0",0,0,"AMPO",0,"DMSO"
"353",353,42,"20220203_MH_LT_Microbact_metabolites_Leaf203_D","Analyte",0,0,0,0,0,"0",0,0,"AAMPO",0,"DMSO"
"354",354,42,"20220203_MH_LT_Microbact_metabolites_Leaf203_D","Analyte",0,0,0,0,0,"0",0,0,"HBOA-Glc",0,"DMSO"
"355",355,42,"20220203_MH_LT_Microbact_metabolites_Leaf203_D","Analyte",0,0,0,0,0,"0",0,0,"DIBOA-Glc",0,"DMSO"
"356",356,42,"20220203_MH_LT_Microbact_metabolites_Leaf203_D","Analyte",0,0,0,0,0,"0",0,0,"HMBOA-Glc",0,"DMSO"
"357",357,42,"20220203_MH_LT_Microbact_metabolites_Leaf203_D","Analyte",0,0,0,0,0,"0",0,0,"HM2BOA-Glc",0,"DMSO"
"358",358,42,"20220203_MH_LT_Microbact_metabolites_Leaf203_D","Analyte",0,2.69,3.19,0,3.19,"bbI",0,0,"DIM2BOA-Glc",0,"DMSO"
"359",359,42,"20220203_MH_LT_Microbact_metabolites_Leaf203_D","Analyte",0,0,0,0,0,"0",0,0,"HDM2BOA-Glc",0,"DMSO"
"360",360,42,"20220203_MH_LT_Microbact_metabolites_Leaf203_D","Analyte",0,2.88,3.12,0,3.12,"bbI",0,0,"MHPA",0,"DMSO"
"361",361,42,"20220203_MH_LT_Microbact_metabolites_Leaf203_D","Analyte",0,1.26,5.209,0,5.209,"bbI",0,0,"MAPH",0,"DMSO"
"362",362,11,"20220203_MH_LT_Microbact_metabolites_Leaf203_G","Analyte",0,0,0,0,0,"0",0,0,"MBOA-Glc",0,"DMG"
"363",363,11,"20220203_MH_LT_Microbact_metabolites_Leaf203_G","Analyte",0,2.73,2.802,0,2.802,"dd",5.4,0,"HMPMA",0,"DMG"
"364",364,11,"20220203_MH_LT_Microbact_metabolites_Leaf203_G","Analyte",0,2.71,2898.745,0,2898.745,"bb",5411.5,0,"DIMBOA-Glc",0,"DMG"
